iteration,loss,lengthscale,outputscale,likelyhood_noise,test_MAE,test_NLL,test_PICP50,test_PICP90,test_PICP95,test_RMSE,it_time_training,it_time
0,2.0350739461632963,1.9146132688504922,0.4814158353515262,0.9622065731279088,0.6860050983094168,1.3159147155999136,0.7105262875556946,0.9605262875556946,0.9661654233932495,0.8678004169383706,0.8170281471684575,0.8517542229965329
1,1.7933022499771354,1.8312952678302834,0.3426195510911124,1.2029770072376085,0.6549817436552107,1.312764250362073,0.518796980381012,0.9436089992523193,0.9774436354637146,0.855182076522529,0.11509919259697199,0.12391039077192545
2,1.6108664773605614,2.0558252254095555,0.2554887835417773,1.3567098848258796,0.6422974359725256,1.3048450622649082,0.6503759622573853,0.9661654233932495,0.981203019618988,0.8315779413726262,0.1178424134850502,0.12646556366235018
3,1.5314179021733052,2.4653228105865446,0.20047920377835177,1.4065073606197431,0.626963612137567,1.2873364029089955,0.7330827116966248,0.9680451154708862,0.981203019618988,0.8065620909769321,0.1070382995530963,0.11498535517603159
4,1.4723846722731668,2.9828494533876473,0.16473394333700137,1.3661612936193384,0.6055328029554102,1.2598758964440209,0.6992481350898743,0.9680451154708862,0.9830827116966248,0.7846568283363589,0.10553131438791752,0.1133335018530488
5,1.4195718196520584,3.534843545242422,0.14043455639859848,1.2571327958340315,0.5947122965262267,1.2257381490420247,0.6936089992523193,0.9680451154708862,0.9793233275413513,0.770331002922054,0.10370714217424393,0.11159543972462416
6,1.3665692280883792,4.130184112573779,0.12403420512909835,1.1071904397899457,0.5828931619457456,1.186976204669244,0.6654135584831238,0.9548872113227844,0.9793233275413513,0.7587660412724833,0.10244284570217133,0.10995794739574194
7,1.316952083980294,4.753665711464198,0.11347415228282241,0.9420742097773893,0.5801165768546878,1.1552940036011026,0.6109022498130798,0.9436089992523193,0.9680451154708862,0.754411345273328,0.09950136672705412,0.10675137117505074
8,1.277349036687586,5.360418517428358,0.10707355418900225,0.787439923092768,0.5804865923231282,1.128845584411315,0.5695488452911377,0.9135338068008423,0.9548872113227844,0.7471386193865769,0.09988802298903465,0.10734096448868513
9,1.2491821696079108,5.910017162560357,0.10334527336012991,0.6679865045824174,0.570951058598156,1.121371588075188,0.5263158082962036,0.896616518497467,0.9398496150970459,0.7449191308449274,0.09935923852026463,0.10715750698000193
10,1.2473912999773598,6.4087466864301,0.10226903232830584,0.5931004380428585,0.5741530466923208,1.1215510699301592,0.49624061584472656,0.8890977501869202,0.9285714030265808,0.7415271231416892,0.0981894601136446,0.10575771052390337
11,1.2379846841910518,6.837113614109093,0.10280819570125657,0.5705365744766184,0.5747497838042606,1.1242629548984093,0.48308271169662476,0.8853383660316467,0.9229323267936707,0.7405809311872666,0.09634352009743452,0.10390869155526161
12,1.2411512149080148,7.1789631786667165,0.10358474745901838,0.5844547955554232,0.5672940792328283,1.1218854768750368,0.49436089396476746,0.8759398460388184,0.9360902309417725,0.7402043697223308,0.10431104619055986,0.11194353643804789
13,1.230885376483768,7.435014941850028,0.10546495712991384,0.6116207790659614,0.5668030664880345,1.1142663660225698,0.5244361162185669,0.88345867395401,0.9379699230194092,0.7368500001714116,0.09707270283252001,0.10467985272407532
14,1.2251503207558692,7.645413722216155,0.10757047140756353,0.6383489394724126,0.5675425774258468,1.1179887647958948,0.49436089396476746,0.8872180581092834,0.9398496150970459,0.7406718151485587,0.0977649250999093,0.10526898689568043
15,1.2240618911469572,7.810484518026252,0.11003937321751885,0.6499464028013726,0.5668344377140431,1.113910463020741,0.5263158082962036,0.8928571343421936,0.9379699230194092,0.7382218952980779,0.09643547888845205,0.10367584321647882
16,1.2200812675754011,7.950809598099225,0.11435166947113624,0.6436042210449784,0.5688751474226479,1.1120772715619287,0.5206766724586487,0.8947368264198303,0.9417293071746826,0.7366335487777746,0.09650725871324539,0.10356384515762329
