iteration,loss,lengthscale,outputscale,likelyhood_noise,test_MAE,test_NLL,test_PICP50,test_PICP90,test_PICP95,test_RMSE,it_time_training,it_time
0,1.3782359226971093,2.4139514691593207,0.4771917753743241,0.39247984945600245,0.5902650660806052,1.129330401196998,0.6109022498130798,0.8984962701797485,0.9548872113227844,0.7518309137461966,0.28036664705723524,0.3210764592513442
1,1.3225229816239243,2.543048904129132,0.45170990079735424,0.3029068107789218,0.5828288665609198,1.1236764019049807,0.518796980381012,0.8984962701797485,0.9304511547088623,0.7507866406172333,0.019126768689602613,0.032787208911031485
2,1.3102644379956274,2.5844789688938548,0.5022560180286291,0.31658383569190274,0.5813072471435741,1.1194078897327935,0.5469924807548523,0.9041353464126587,0.9436089992523193,0.7479390082620642,0.01839309697970748,0.03099697921425104
3,1.3024432535246118,2.8599079902899853,0.6145153146908663,0.2653617338498552,0.5734045667905089,1.1078504159074638,0.5714285969734192,0.9078947305679321,0.9454887509346008,0.7400651974507746,0.018605276010930538,0.0315476031973958
4,1.2849647104613193,3.443615477305025,0.7810930114188371,0.18473339151346435,0.5652829672198587,1.1044982106946781,0.5507518649101257,0.8872180581092834,0.9417293071746826,0.7379165655541565,0.018704473972320557,0.03144270367920399
5,1.2697410948103598,4.038084226687178,0.7018075327429392,0.2191857913173831,0.5623261194648667,1.1014028243667222,0.5244361162185669,0.8778195381164551,0.932330846786499,0.733221166452132,0.018803533166646957,0.03151329280808568
6,1.2604136185612216,5.524484590038174,0.5388801711708086,0.4180882691897476,0.5584424505881094,1.0870800503349438,0.5375939607620239,0.9041353464126587,0.9436089992523193,0.7228170383125812,0.028359998017549515,0.04104816913604736
7,1.2449935672887258,6.2854875900305265,0.5691256053867289,0.42088512430869524,0.5582024046441918,1.0867972224853406,0.5413534045219421,0.9060150384902954,0.9379699230194092,0.7224609889727839,0.018992270808666945,0.029842841904610395
8,1.240035569487243,8.41734393082169,0.595422267674076,0.4779826041196488,0.5573992318674321,1.0824303083431244,0.5319548845291138,0.9097744226455688,0.9454887509346008,0.7184852567290172,0.014693329110741615,0.024784838315099478
9,1.2321302022349057,9.134692948513983,0.6638567137422965,0.4343473756820399,0.5578246466647376,1.085876596425307,0.5075187683105469,0.8947368264198303,0.932330846786499,0.7201595742979612,0.02190083870664239,0.032253794837743044
10,1.2304320746484405,10.98965353227601,0.6958742593934985,0.4779210920821864,0.5572551590289295,1.081821975816289,0.5169172883033752,0.902255654335022,0.9379699230194092,0.717369315641771,0.014969375915825367,0.025032985024154186
11,1.2279485474296397,12.728817088820565,0.7522345750836216,0.5001142995088391,0.5570070626920204,1.0796639937729364,0.5131579041481018,0.9060150384902954,0.9360902309417725,0.7156687138687212,0.014908676035702229,0.025016325060278177
12,1.2269347045778443,13.77526130424989,0.8094618131340238,0.5014631324073999,0.556625046755137,1.0791522626311176,0.5150375962257385,0.9041353464126587,0.9342105388641357,0.7151403303291602,0.01495710527524352,0.02503645420074463
13,1.226389533094975,14.90736898408289,0.8826875656954679,0.5048450941061127,0.5561488587944438,1.0785354274368426,0.5112782120704651,0.902255654335022,0.9342105388641357,0.7146276256504849,0.015122063923627138,0.025458150077611208
14,1.2259957739688507,15.633831503675724,0.944551091048588,0.5070480521289502,0.5557048661364673,1.0782081245372088,0.5112782120704651,0.9041353464126587,0.9342105388641357,0.7144520708677967,0.015282731968909502,0.025474200025200844
15,1.2257128012736151,16.139204138287667,1.0085738911551463,0.5063836229830216,0.5552370655283042,1.0782155411653895,0.5169172883033752,0.9060150384902954,0.9342105388641357,0.7146462244798678,0.015210213139653206,0.02512537408620119
16,1.2253691604479213,16.27251646911405,1.039135618515362,0.5058287988602813,0.555030108691639,1.0784284246885778,0.5150375962257385,0.9060150384902954,0.9342105388641357,0.7150273513693549,0.015141332987695932,0.025104834232479334
17,1.2252020111345174,16.153123647351023,1.0343784197190122,0.5050451542274282,0.555058470189677,1.0787191030949244,0.5131579041481018,0.9060150384902954,0.9360902309417725,0.7153484565771795,0.015265421941876411,0.025208042934536934
18,1.2251342266184746,15.936845586547664,1.0121395460590517,0.5036857145795125,0.5552637444948616,1.0792190122646037,0.5150375962257385,0.9060150384902954,0.9379699230194092,0.7158049636988207,0.015404280740767717,0.025701097678393126
19,1.2250557881597628,15.997438186315849,1.0017867652788426,0.5031719394996697,0.5554737113785055,1.0794336339759734,0.5131579041481018,0.9041353464126587,0.9379699230194092,0.7159463737156229,0.015462650451809168,0.025363721419125795
20,1.2249962007017912,16.63264501141343,1.0069747441921664,0.5030836793295199,0.555801889451207,1.0796463255999058,0.5150375962257385,0.9060150384902954,0.9379699230194092,0.7159810966237713,0.015558418817818165,0.025442479643970728
21,1.2248344112243685,18.0092171959154,1.0386286081871885,0.5057834079278521,0.5560683063259763,1.0795847793889404,0.518796980381012,0.9041353464126587,0.9379699230194092,0.71575180859849,0.015658377669751644,0.02554589882493019
22,1.2246547816425624,19.323128130897974,1.0690620059619844,0.5088604618350163,0.5561658457831388,1.0795484614512187,0.5169172883033752,0.902255654335022,0.9379699230194092,0.7156151529685023,0.015951253939419985,0.025877395179122686
23,1.2245416241826477,20.81882450154764,1.0594446503804995,0.5114666024753278,0.5565785721015489,1.080067067983177,0.5150375962257385,0.9003759622573853,0.9398496150970459,0.7159301615991593,0.015982944052666426,0.025900464970618486
24,1.2243666845474368,23.13913897743089,1.0251642169068012,0.5139259955376423,0.5570129259324605,1.079987410942667,0.5169172883033752,0.896616518497467,0.9398496150970459,0.7157286434689115,0.016419179271906614,0.026313750073313713
25,1.22415055053904,26.6233729721143,0.974148294876175,0.5200327846227237,0.5572409334375251,1.0796635804978445,0.5150375962257385,0.8947368264198303,0.9398496150970459,0.7154427293662446,0.01627265103161335,0.026112313382327557
26,1.2239551728821492,28.37518155120799,0.9617544084245034,0.5176697918386277,0.5573597174857895,1.07956334965361,0.5150375962257385,0.8947368264198303,0.9398496150970459,0.7153222288774491,0.016153582837432623,0.026078774128109217
27,1.2238596186619073,31.10461329970011,0.9586369604113457,0.51815509907566,0.5574799245466582,1.079211295390379,0.5169172883033752,0.8947368264198303,0.9398496150970459,0.7150557122148461,0.016365739982575178,0.026278060860931873
28,1.223780993553392,33.576350491706464,0.9693289739681633,0.5182834462511229,0.5575632456826293,1.0791553467463348,0.5131579041481018,0.8947368264198303,0.9417293071746826,0.7149623562697521,0.01645187893882394,0.026556718163192272
29,1.2237159436542862,39.95975878516146,1.0000115962513292,0.5198789731935505,0.5577049332127513,1.0794715870878269,0.5131579041481018,0.8947368264198303,0.9398496150970459,0.7150745573489398,0.016561258118599653,0.026481198146939278
30,1.2235685757743375,46.59673291724182,1.0063997478719515,0.5205069589883562,0.5578343041190562,1.0797204715738158,0.5150375962257385,0.8947368264198303,0.9398496150970459,0.71516590871601,0.016726835630834103,0.026618157047778368
31,1.2234878749673492,53.832170675625306,1.0169383695656433,0.5217257303357322,0.5578610175495072,1.0797118052454278,0.5131579041481018,0.8947368264198303,0.9379699230194092,0.7151158029938001,0.01719302125275135,0.027084782253950834
32,1.223434945104155,60.777856928607775,1.0124126810003191,0.5226728587149452,0.557972519736003,1.0796281487918336,0.5131579041481018,0.8947368264198303,0.9379699230194092,0.715023089136928,0.016791596077382565,0.026572757866233587
