iteration,loss,lengthscale,outputscale,likelyhood_noise,test_MAE,test_NLL,test_PICP50,test_PICP90,test_PICP95,test_RMSE,it_time_training,it_time
0,1.4038351995703966,2.4012368283228502,1,0.3549143430394881,0.6219007588256594,1.2091194810765167,0.6428571343421936,0.9454887509346008,0.9736841917037964,0.7942960551342261,0.5366025236435235,0.5717901359312236
1,1.3407678562931231,2.836644102436384,1,0.06545780258764432,0.611365661793069,1.168230320417169,0.530075192451477,0.8947368264198303,0.9398496150970459,0.7925767291426583,0.013990195002406836,0.024439906235784292
2,1.3108057751291664,2.9951622291465507,1,0.05508598768984468,0.6072067806852746,1.160910457798539,0.5338345766067505,0.8853383660316467,0.9360902309417725,0.7835601079309166,0.013620569370687008,0.02332282019779086
3,1.290813938126834,2.9514637279825577,1,0.06418583709012496,0.6073888391462108,1.1591776066222343,0.5338345766067505,0.8909774422645569,0.9360902309417725,0.7833930163597597,0.013625639025121927,0.023213231936097145
4,1.2897491483099965,2.9981933224923605,1,0.08603007460814477,0.6052897385736049,1.155937105309251,0.5432330965995789,0.9041353464126587,0.9398496150970459,0.780959960750507,0.013856695964932442,0.02349723782390356
5,1.2864949367127516,3.4065308263556853,1,0.12206206865546086,0.603498465513073,1.153897164318168,0.5526315569877625,0.9078947305679321,0.951127827167511,0.7772588096261576,0.013854516204446554,0.023442898876965046
6,1.2826471586140813,3.596245291452727,1,0.09418126879477527,0.6021451660608255,1.152680813930241,0.530075192451477,0.896616518497467,0.9417293071746826,0.7769237382257905,0.01388595625758171,0.023619987070560455
7,1.2794882680068518,4.037960140034967,1,0.0799456015193887,0.6005511865998608,1.1532265957291556,0.5375939607620239,0.8928571343421936,0.9360902309417725,0.7763786224123904,0.013993153814226389,0.023561636917293072
8,1.2772357346182792,4.3770939642272095,1,0.08250076090592924,0.5988241110730234,1.1538823159453881,0.5281955003738403,0.8890977501869202,0.9360902309417725,0.7758096798148432,0.014108132105320692,0.023771004285663366
9,1.2759207608308307,4.936542577167894,1,0.10364344827086092,0.5969253940729975,1.1526779562049259,0.5432330965995789,0.8909774422645569,0.9379699230194092,0.7747833835982876,0.014223511330783367,0.0237808539532125
