iteration,loss,lengthscale,outputscale,likelyhood_noise,test_MAE,test_NLL,test_PICP50,test_PICP90,test_PICP95,test_RMSE,it_time_training,it_time
0,1.7685542106628418,2.4689173698425293,1,0.7444967031478882,0.561975359916687,1.2252404738678127,0.7327188849449158,0.9646697640419006,0.9907833933830261,0.729468822479248,3.2096789507195354,3.3898654957301915
1,1.6474119424819946,2.645315408706665,1,0.7958981990814209,0.5479219555854797,1.2197666563126897,0.7419354915618896,0.9723502397537231,0.9907833933830261,0.7144190073013306,0.8392875650897622,0.9636336429975927
2,1.5794602632522583,2.827653408050537,1,0.8459410667419434,0.5372417569160461,1.2163986353266112,0.758832573890686,0.9754224419593811,0.9923195242881775,0.7043514847755432,0.8342191060073674,0.9583107456564903
3,1.5334985256195068,3.0158090591430664,1,0.892979621887207,0.5298550724983215,1.214707522726783,0.7572964429855347,0.9784946441650391,0.9907833933830261,0.6984505653381348,0.8329146676696837,0.956867029890418
4,1.5006237030029297,3.2097649574279785,1,0.9354456663131714,0.5256231427192688,1.212883673069263,0.764976978302002,0.981566846370697,0.9907833933830261,0.6939087510108948,0.8315121633931994,0.9553933050483465
5,1.4754127264022827,3.4093687534332275,1,0.9719430804252625,0.5227773785591125,1.2100150485928896,0.774193525314331,0.981566846370697,0.9907833933830261,0.6896435618400574,0.8348752884194255,0.9593056561425328
6,1.4547852277755737,3.6142265796661377,1,1.001360535621643,0.5202808380126953,1.2061001390143005,0.7634408473968506,0.9831029176712036,0.9907833933830261,0.685912549495697,0.8328294190578163,0.9604551042430103
7,1.437543272972107,3.823711633682251,1,1.0230225324630737,0.5178306698799133,1.2011262756864747,0.7542242407798767,0.9800307154655457,0.9861751198768616,0.6828081607818604,0.8415532629005611,0.9665320450440049
8,1.4226378202438354,4.037054538726807,1,1.0367214679718018,0.5157447457313538,1.1948891744323769,0.7557603716850281,0.9800307154655457,0.9877111911773682,0.6799902319908142,0.8354258337058127,0.9597642719745636
9,1.4088751077651978,4.253424644470215,1,1.0426301956176758,0.5138099789619446,1.1875061896817987,0.758832573890686,0.9800307154655457,0.9877111911773682,0.6775335073471069,1.2144872681237757,1.3388778660446405
10,1.395592212677002,4.471976280212402,1,1.0411982536315918,0.5123125910758972,1.179320284282556,0.7542242407798767,0.9784946441650391,0.9877111911773682,0.6757869720458984,1.266959778033197,1.3906950620003045
11,1.3826172351837158,4.691865921020508,1,1.0330619812011719,0.5117135643959045,1.170569834218007,0.7496159672737122,0.9754224419593811,0.9877111911773682,0.6748619079589844,0.836496221832931,0.9620355190709233
12,1.3698995113372803,4.912263870239258,1,1.0189659595489502,0.5116826891899109,1.1612962168746281,0.7419354915618896,0.9754224419593811,0.9877111911773682,0.6745327115058899,0.8309353166259825,0.9550671279430389
13,1.3573503494262695,5.13236141204834,1,0.9996989965438843,0.5122703313827515,1.1514862403496593,0.7342550158500671,0.9723502397537231,0.9846389889717102,0.6745058298110962,1.1612964137457311,1.2857003421522677
14,1.3449134826660156,5.351372718811035,1,0.9760512113571167,0.5129184722900391,1.1411861683161588,0.7219662070274353,0.9692780375480652,0.9846389889717102,0.6746032238006592,1.3296131771057844,1.45380925713107
15,1.3326237201690674,5.56854772567749,1,0.9487919807434082,0.5138502717018127,1.1305017106490447,0.7158218026161194,0.9662058353424072,0.9831029176712036,0.6747481822967529,0.8307693293318152,0.9544384442269802
16,1.3205573558807373,5.7831854820251465,1,0.9186593890190125,0.5148414969444275,1.119559983416739,0.7096773982048035,0.9662058353424072,0.9831029176712036,0.6748973727226257,1.2368339458480477,1.3606460988521576
17,1.30876624584198,5.994654655456543,1,0.8863532543182373,0.515623152256012,1.1085054437062916,0.6927803158760071,0.9631336331367493,0.9800307154655457,0.6750245690345764,1.2065745969302952,1.329890875145793
18,1.2972935438156128,6.202399253845215,1,0.8525304794311523,0.5161489844322205,1.0975192809085248,0.6758832335472107,0.9600614309310913,0.9800307154655457,0.6751388311386108,1.1424416918307543,1.2628358690999448
19,1.2862375974655151,6.405937194824219,1,0.8178046941757202,0.5163425207138062,1.086813007164551,0.6635944843292236,0.9554531574249268,0.9784946441650391,0.6752768754959106,0.8010244136676192,0.9244132116436958
20,1.2757607698440552,6.60483980178833,1,0.7827492356300354,0.5165202617645264,1.0765946492629739,0.6497696042060852,0.9523809552192688,0.9738863110542297,0.6754710674285889,0.8331336760893464,0.9573331060819328
21,1.2660284042358398,6.798710346221924,1,0.747900128364563,0.516766369342804,1.067049247772115,0.6436251997947693,0.9493087530136108,0.9723502397537231,0.6757367849349976,0.8294329531490803,0.9537505707703531
22,1.2571676969528198,6.987162113189697,1,0.7137582898139954,0.5171743035316467,1.0583451815390836,0.6282641887664795,0.9477726817131042,0.9692780375480652,0.6760826110839844,0.8299148580990732,0.9538313113152981
23,1.2492930889129639,7.169814586639404,1,0.680791437625885,0.5176345705986023,1.0506286461854022,0.6144393086433411,0.940092146396637,0.9662058353424072,0.6765084266662598,0.8291162559762597,0.9532690262421966
24,1.2425190210342407,7.346299171447754,1,0.6494369506835938,0.5181332230567932,1.0439928982704303,0.599078357219696,0.9354838728904724,0.9631336331367493,0.6769840717315674,0.8307680301368237,0.9549425397999585
