iteration,loss,lengthscale,outputscale,likelyhood_noise,test_MAE,test_NLL,test_PICP50,test_PICP90,test_PICP95,test_RMSE,it_time_training,it_time
0,1.1867647660630387,0.9113145357691801,0.7443966251168536,0.6444966662867879,10.149310147440424,4.041985098400813,0.6172575950622559,0.937558114528656,0.9617307782173157,13.568903584465831,0.5546562829986215,0.6462752809748054
1,1.1691447651509719,0.8494882504989646,0.7975424660267978,0.5985697660416872,10.012938066270536,4.0268864775256805,0.6084126830101013,0.9335125684738159,0.9587405920028687,13.425297868503945,0.0063486844301223755,0.0635783476755023
2,1.154554971841816,0.795152442204927,0.8519030872912569,0.5558989215208663,9.892672874138235,4.01404308944559,0.5987134575843811,0.928838849067688,0.9551222324371338,13.301164613256523,0.005896867252886295,0.061686103232204914
3,1.1431010115031093,0.7438356303363839,0.9066060636243822,0.5172081848669905,9.774279194136179,4.002920320182441,0.5894916653633118,0.9233359098434448,0.9514284729957581,13.183903234383495,0.005777378566563129,0.05065686162561178
4,1.1345967768368515,0.6934166933900148,0.9608128732783372,0.483544243315129,9.642389292236707,3.9923532711353293,0.5828328728675842,0.9180089235305786,0.9490665197372437,13.057326675193249,0.00533292256295681,0.0438664210960269
5,1.1282109088378591,0.6464492391009173,1.0140684261906503,0.4560180331105769,9.50562929165826,3.9818758998992942,0.5776314735412598,0.914641797542572,0.9460763335227966,12.921270086278751,0.0056580789387226105,0.04370073135942221
6,1.1228739840307447,0.6026773264407568,1.0662566303567789,0.4352994645398862,9.381260544994028,3.9715598611873255,0.5762243270874023,0.9115762710571289,0.9441666603088379,12.78423373732023,0.005345472134649754,0.0431075980886817
7,1.1176584669101142,0.5612426187625439,1.1170983528155602,0.421198172573962,9.264356916439809,3.961408414517312,0.5779581665992737,0.9113752245903015,0.9438651204109192,12.651499337651014,0.005688228644430637,0.043561333790421486
8,1.1120819586530324,0.5217560039339512,1.165702693960759,0.4127309465830123,9.142637599707363,3.950780288864955,0.5828328728675842,0.9121290445327759,0.9446943402290344,12.516201142341396,0.005237682722508907,0.04258197173476219
9,1.1060046184401473,0.484076521906195,1.2107620443354732,0.4084420655002188,9.003660152045981,3.9390685450250045,0.5913008451461792,0.914089024066925,0.9458501935005188,12.368367931056513,0.005237334407866001,0.04339954536408186
