iteration,loss,lengthscale,likelyhood_noise,val_MAE,val_NLL,val_PICP,val_RMSE,val_pred_mean,val_pred_median,val_pred_q05,val_pred_q95,val_pred_std_mean
0,1.321279525756836,2.2332184314727783,0.644496738910675,3.973422050476074,3.049865245819092,0.9802099466323853,5.011669635772705,-0.0196286141872406,-0.08046814799308777,-0.8661985397338867,1.1258906126022339,0.9876468181610107
1,1.302454948425293,2.3650200366973877,0.5983980298042297,3.946855068206787,3.034975051879883,0.9744150638580322,4.987537860870361,-0.00915262196213007,-0.07372516393661499,-0.8817095756530762,1.1798348426818848,0.9467141628265381
2,1.2866216897964478,2.5024473667144775,0.555087149143219,3.9234585762023926,3.0239317417144775,0.9678547978401184,4.974827289581299,-0.004950668662786484,-0.07377874851226807,-0.8939166069030762,1.2126975059509277,0.9077172875404358
3,1.2734018564224243,2.6450538635253906,0.5147848725318909,3.9048571586608887,3.016692638397217,0.9600918292999268,4.969671249389648,-0.004714149981737137,-0.07577091455459595,-0.9088221788406372,1.2400932312011719,0.8704550862312317
4,1.2625892162322998,2.7861199378967285,0.4778323173522949,3.8912558555603027,3.013212203979492,0.9517822265625,4.968888759613037,-0.0061363042332232,-0.08061547577381134,-0.9211375713348389,1.2603442668914795,0.8354427218437195
5,1.2543790340423584,2.9168648719787598,0.4447261691093445,3.8808765411376953,3.013244152069092,0.9430351853370667,4.97036075592041,-0.00796333234757185,-0.08343450725078583,-0.9360483884811401,1.2727570533752441,0.803977906703949
6,1.2488062381744385,3.0325915813446045,0.41608643531799316,3.872042417526245,3.0160651206970215,0.9342882037162781,4.972846984863281,-0.009607273153960705,-0.08987844735383987,-0.9486203193664551,1.291922926902771,0.7772796750068665
7,1.245521903038025,3.133892297744751,0.3925206959247589,3.8641793727874756,3.0205769538879395,0.9276186227798462,4.97581672668457,-0.01083942037075758,-0.0898732841014862,-0.9541444778442383,1.3003848791122437,0.7559502124786377
8,1.2439119815826416,3.2226085662841797,0.3744242191314697,3.856959819793701,3.025486707687378,0.9216050505638123,4.978882312774658,-0.011560607701539993,-0.09108695387840271,-0.9575827121734619,1.306598424911499,0.7402673959732056
9,1.243248462677002,3.299973964691162,0.3618047535419464,3.8507843017578125,3.029557466506958,0.9171222448348999,4.981563568115234,-0.011720306240022182,-0.09273772686719894,-0.9600303173065186,1.3095970153808594,0.7302468419075012
10,1.2428605556488037,3.3671815395355225,0.3542563021183014,3.8462395668029785,3.031972646713257,0.9136234521865845,4.983249664306641,-0.011337988078594208,-0.0910145491361618,-0.9621114730834961,1.315128207206726,0.7253589630126953
11,1.242324948310852,3.426161050796509,0.35110899806022644,3.844017267227173,3.0325820446014404,0.9139514565467834,4.983047008514404,-0.010536870919167995,-0.08430047333240509,-0.9608680009841919,1.3243459463119507,0.724195659160614
12,1.2414448261260986,3.4781060218811035,0.35164549946784973,3.843735933303833,3.0316269397735596,0.9149354696273804,4.980526924133301,-0.009436117485165596,-0.0814991146326065,-0.9590480327606201,1.3270269632339478,0.7255840301513672
13,1.2401682138442993,3.523414373397827,0.35520660877227783,3.84525465965271,3.0294528007507324,0.916903555393219,4.976279258728027,-0.008093259297311306,-0.07806876301765442,-0.9564812779426575,1.3259679079055786,0.7291942238807678
14,1.2386833429336548,3.563051223754883,0.361186146736145,3.8483059406280518,3.026538133621216,0.9193089604377747,4.971189022064209,-0.006596280261874199,-0.07659513503313065,-0.9551371335983276,1.3202810287475586,0.7346505522727966
15,1.2372698783874512,3.5984086990356445,0.3690136671066284,3.852640390396118,3.0233922004699707,0.9231358170509338,4.966080188751221,-0.0050770132802426815,-0.07303401827812195,-0.9553503394126892,1.3121938705444336,0.7414024472236633
16,1.2361503839492798,3.6309587955474854,0.37814292311668396,3.8580894470214844,3.020432949066162,0.9254319071769714,4.961542129516602,-0.003701424226164818,-0.07179929316043854,-0.9558393955230713,1.2999343872070312,0.7488111257553101
17,1.2354077100753784,3.6619269847869873,0.3880494236946106,3.8637945652008057,3.0179126262664795,0.9286026954650879,4.957825183868408,-0.0026385027449578047,-0.07026967406272888,-0.9565606117248535,1.2925212383270264,0.7562730312347412
18,1.2349705696105957,3.6920979022979736,0.39823615550994873,3.8688929080963135,3.015901565551758,0.9322108030319214,4.954845428466797,-0.0020088248420506716,-0.06853175163269043,-0.9563186168670654,1.2882318496704102,0.7633325457572937
19,1.2346763610839844,3.7219154834747314,0.40824195742607117,3.8726274967193604,3.0143542289733887,0.934834897518158,4.952357292175293,-0.0018424292793497443,-0.06716366112232208,-0.9571685791015625,1.283429741859436,0.7696991562843323
20,1.2343722581863403,3.7517755031585693,0.4176519215106964,3.8746447563171387,3.0131900310516357,0.9362562894821167,4.950170040130615,-0.0020848086569458246,-0.0664634257555008,-0.9567841291427612,1.2789634466171265,0.7751814723014832
21,1.2339808940887451,3.7821998596191406,0.42611047625541687,3.8751423358917236,3.0123443603515625,0.9385523796081543,4.948245525360107,-0.00262307352386415,-0.06478217244148254,-0.9557948708534241,1.270411491394043,0.7796323895454407
22,1.23350191116333,3.8137929439544678,0.43333759903907776,3.8746557235717773,3.0117745399475098,0.9393177628517151,4.9466633796691895,-0.0033183337654918432,-0.06448602676391602,-0.9546258449554443,1.269323706626892,0.7829382419586182
23,1.2329754829406738,3.847100257873535,0.43914496898651123,3.873599052429199,3.011451482772827,0.940192461013794,4.945522785186768,-0.004027668386697769,-0.06678213179111481,-0.9547519683837891,1.2720897197723389,0.7850273847579956
24,1.2324464321136475,3.8824944496154785,0.44344601035118103,3.872368574142456,3.011353015899658,0.940192461013794,4.94488000869751,-0.004626133479177952,-0.06972122192382812,-0.9559646844863892,1.2748368978500366,0.7858803272247314
25,1.2319449186325073,3.920111894607544,0.44625863432884216,3.87138032913208,3.0114595890045166,0.9393177628517151,4.944724082946777,-0.0050216191448271275,-0.07048389315605164,-0.9579224586486816,1.2734582424163818,0.7855390906333923
26,1.2314835786819458,3.959841251373291,0.4476986825466156,3.8708109855651855,3.0117526054382324,0.9386616945266724,4.944985389709473,-0.005166923627257347,-0.07355841249227524,-0.960381269454956,1.2744321823120117,0.7841109037399292
27,1.231065034866333,4.001347541809082,0.44796618819236755,3.8708255290985107,3.0122132301330566,0.9378963708877563,4.945573806762695,-0.005061786621809006,-0.07462212443351746,-0.9614967107772827,1.275791883468628,0.7817710638046265
