iteration,loss,lengthscale,likelyhood_noise,val_MAE,val_NLL,val_PICP50,val_PICP90,val_PICP95,val_RMSE,it_time_training,it_time
0,1.5768011398613453,5.366571426391602,1.0549484491348267,3.816287040710449,3.04848051071167,0.6355783939361572,0.976273775100708,0.9922370314598083,4.731245517730713,4.150686142034829,4.245650391094387
1,1.2227142192423344,5.9187846183776855,0.5702233910560608,3.798704147338867,2.9632787704467773,0.47463372349739075,0.9119833707809448,0.9581237435340881,4.692207336425781,3.622059302870184,3.6904865237884223
2,1.1921710446476936,6.161775588989258,0.6191948056221008,3.7433316707611084,2.969062566757202,0.51760333776474,0.9139514565467834,0.9605292081832886,4.707724571228027,3.6207556910812855,3.688981327228248
3,1.187344752252102,6.3814263343811035,0.6032979488372803,3.73457670211792,2.9665732383728027,0.5030614733695984,0.9185436367988586,0.9624972939491272,4.703392028808594,3.620322927366942,3.688357030041516
4,1.1841159611940384,6.5340752601623535,0.6104640960693359,3.6424436569213867,2.959320545196533,0.5340039134025574,0.9087032675743103,0.9560463428497314,4.665932655334473,3.6182746649719775,3.6867811949923635
5,1.186569433659315,6.657596111297607,0.6047396659851074,3.703817367553711,2.9569380283355713,0.5077629685401917,0.9181062579154968,0.9603105187416077,4.651591777801514,3.6151424846611917,3.6833146358840168
6,1.177984829992056,6.76239538192749,0.5927725434303284,3.6197574138641357,2.9497692584991455,0.5367373824119568,0.9069538712501526,0.9548436403274536,4.621802806854248,3.618072795215994,3.686451083049178
7,1.1785332597792149,6.85563850402832,0.6062324047088623,3.713653087615967,2.962291955947876,0.516947329044342,0.9114366769790649,0.9557183384895325,4.676332473754883,3.6189661188982427,3.68732530483976
8,1.1795402243733406,7.036413192749023,0.5954294800758362,3.733520746231079,2.951768636703491,0.4905969798564911,0.9229171276092529,0.9642466902732849,4.627875804901123,3.617159068584442,3.686120300553739
9,1.1796484477818012,7.199395656585693,0.592965841293335,3.607177972793579,2.9500012397766113,0.5375027060508728,0.9090312719345093,0.9580144286155701,4.620486259460449,3.6163883777335286,3.6849946919828653
10,1.1816820800304413,7.274821758270264,0.5942707657814026,3.731224775314331,2.956080675125122,0.4986879527568817,0.9151541590690613,0.9596545100212097,4.6485276222229,3.6170711973682046,3.6853494392707944
11,1.1763717010617256,7.322391986846924,0.5720909833908081,3.63348126411438,2.94627046585083,0.5209927558898926,0.9081565737724304,0.9544063210487366,4.605567932128906,3.619470243807882,3.6884757401421666
