iteration,loss,lengthscale,outputscale,likelyhood_noise,test_MAE,test_NLL,test_PICP50,test_PICP90,test_PICP95,test_RMSE,it_time_training,it_time
0,1.4280600547790527,3.2665836811065674,1,0.644496738910675,6.422982692718506,3.600435256958008,0.6717687249183655,0.9846938848495483,0.9931972622871399,8.156662940979004,0.5588119612075388,0.6080258372239769
1,1.4110267162322998,3.4579849243164062,1,0.5982881784439087,6.2950263023376465,3.576659679412842,0.6700680255889893,0.9778911471366882,0.9914966225624084,8.03924560546875,0.0057128677144646645,0.015881021972745657
2,1.3953381776809692,3.669235944747925,1,0.5546576976776123,6.174149990081787,3.5510988235473633,0.6700680255889893,0.9744898080825806,0.9914966225624084,7.9036993980407715,0.00497785396873951,0.01377504924312234
3,1.3788965940475464,3.896977186203003,1,0.5136334896087646,6.05264139175415,3.5246686935424805,0.6751700639724731,0.9744898080825806,0.9897959232330322,7.762400150299072,0.004832423757761717,0.01376119814813137
4,1.36189866065979,4.1393513679504395,1,0.475243479013443,5.938856601715088,3.498389720916748,0.6632652878761292,0.9710884094238281,0.9914966225624084,7.6274919509887695,0.004855414852499962,0.013728318735957146
5,1.3451335430145264,4.395051956176758,1,0.4395257830619812,5.8266706466674805,3.472867250442505,0.6360543966293335,0.9676870703697205,0.9863945841789246,7.503011226654053,0.004957313183695078,0.013763428200036287
6,1.3290619850158691,4.662900447845459,1,0.4065379798412323,5.720522403717041,3.448434591293335,0.6258503198623657,0.9591836929321289,0.9863945841789246,7.3880228996276855,0.004940503742545843,0.013575939927250147
7,1.313878059387207,4.941608905792236,1,0.3763679563999176,5.6187920570373535,3.4253649711608887,0.6122449040412903,0.9506802558898926,0.9863945841789246,7.280640602111816,0.004951204173266888,0.013632339891046286
8,1.2997221946716309,5.229560852050781,1,0.34914612770080566,5.527952194213867,3.403993844985962,0.6003401279449463,0.9489796161651611,0.9778911471366882,7.180305480957031,0.005145492032170296,0.013801198918372393
9,1.2867953777313232,5.52468204498291,1,0.3250536322593689,5.447906017303467,3.3846428394317627,0.5901360511779785,0.9472789168357849,0.9659863710403442,7.0873613357543945,0.0049289739690721035,0.013552459888160229
10,1.2752454280853271,5.824685096740723,1,0.30431175231933594,5.3839545249938965,3.367586135864258,0.5731292366981506,0.9472789168357849,0.9642857313156128,7.00262451171875,0.004938323982059956,0.013492600992321968
11,1.2649965286254883,6.127174377441406,1,0.2871409058570862,5.329545021057129,3.3530073165893555,0.5595238208770752,0.9472789168357849,0.9574829936027527,6.927006721496582,0.00493587413802743,0.013438060879707336
12,1.2557530403137207,6.429501056671143,1,0.27369359135627747,5.28784704208374,3.3407304286956787,0.5544217824935913,0.9370748400688171,0.9574829936027527,6.859755992889404,0.005000852979719639,0.013506900984793901
13,1.2470990419387817,6.731110095977783,1,0.2639889419078827,5.248691558837891,3.3300819396972656,0.5408163070678711,0.9319728016853333,0.9557822942733765,6.797888278961182,0.004943052772432566,0.013412971049547195
14,1.238578200340271,7.032482147216797,1,0.25788381695747375,5.2056097984313965,3.320265769958496,0.5323129296302795,0.9217687249183655,0.9557822942733765,6.738351821899414,0.004986642859876156,0.013882827013731003
15,1.2298080921173096,7.334288597106934,1,0.255097359418869,5.15813684463501,3.310927152633667,0.5306122303009033,0.9217687249183655,0.9557822942733765,6.680545806884766,0.0049886140041053295,0.013611919712275267
16,1.2206752300262451,7.634175777435303,1,0.2552727162837982,5.112428188323975,3.3021979331970215,0.5391156673431396,0.918367326259613,0.954081654548645,6.6258368492126465,0.0048934039659798145,0.013416120782494545
17,1.2114287614822388,7.91946268081665,1,0.2580353617668152,5.0737481117248535,3.2942593097686768,0.5544217824935913,0.9217687249183655,0.9523809552192688,6.5749688148498535,0.004890004172921181,0.013673419132828712
18,1.202508568763733,8.19923210144043,1,0.2630237936973572,5.036372184753418,3.2872366905212402,0.557823121547699,0.9217687249183655,0.9506802558898926,6.528621673583984,0.004982673097401857,0.013876896817237139
19,1.1943156719207764,8.477595329284668,1,0.26989641785621643,5.002335548400879,3.2812094688415527,0.5476190447807312,0.9251700639724731,0.9489796161651611,6.487232208251953,0.0049342927522957325,0.013693579006940126
20,1.1870774030685425,8.756279945373535,1,0.27832281589508057,4.972965240478516,3.2761781215667725,0.5527210831642151,0.9268707633018494,0.9523809552192688,6.450683116912842,0.004948613699525595,0.013643099926412106
