iteration,loss,lengthscale,likelyhood_noise,val_MAE,val_NLL,val_PICP50,val_PICP90,val_PICP95,val_RMSE,it_time_training,it_time
0,1.4280600547790527,3.2665836811065674,0.644496738910675,6.418880939483643,3.600755453109741,0.6714893579483032,0.978723406791687,0.9957447052001953,8.142946243286133,0.2685836290474981,0.626386318996083
1,1.4110267162322998,3.4579849243164062,0.5982881784439087,6.314619541168213,3.5768744945526123,0.6672340631484985,0.9693617224693298,0.9923404455184937,8.03066349029541,0.042745163023937494,0.18448256002739072
2,1.3953381776809692,3.669235944747925,0.5546576976776123,6.216782569885254,3.552039623260498,0.6655319333076477,0.9659574627876282,0.989787220954895,7.915461540222168,0.031088169023860246,0.1714129940373823
3,1.3788964748382568,3.896977424621582,0.5136334896087646,6.122772216796875,3.5270910263061523,0.6476595997810364,0.9651063680648804,0.988936185836792,7.804527282714844,0.03101266804151237,0.17223964299773797
4,1.36189866065979,4.1393513679504395,0.475243479013443,6.027769565582275,3.5016465187072754,0.6382978558540344,0.9625532031059265,0.9846808314323425,7.691814422607422,0.031042532005812973,0.1726086080307141
5,1.3451335430145264,4.395052433013916,0.4395257830619812,5.94197940826416,3.4775235652923584,0.6306383013725281,0.9617021083831787,0.9838297963142395,7.593838214874268,0.03111048898426816,0.17382890603039414
6,1.3290619850158691,4.662900924682617,0.4065379798412323,5.849632740020752,3.452876329421997,0.6127659678459167,0.9557446837425232,0.978723406791687,7.484658241271973,0.031076473998837173,0.17461967800045386
7,1.313878059387207,4.9416093826293945,0.3763679563999176,5.7694597244262695,3.430712938308716,0.6051063537597656,0.9531915187835693,0.9761702418327332,7.3943610191345215,0.03102489997399971,0.18616536998888478
8,1.2997221946716309,5.229561805725098,0.34914612770080566,5.6987152099609375,3.4103307723999023,0.5931915044784546,0.9497872591018677,0.9719148874282837,7.304654121398926,0.031198094016872346,0.18726297502871603
9,1.2867953777313232,5.524683475494385,0.3250536322593689,5.634332656860352,3.3925623893737793,0.5829787254333496,0.9387233853340149,0.9693617224693298,7.224311351776123,0.031033401959575713,0.19725338398711756
10,1.2752454280853271,5.824686527252197,0.30431175231933594,5.564169883728027,3.376767873764038,0.569361686706543,0.936170220375061,0.9642553329467773,7.145596027374268,0.031131027033552527,0.20779622998088598
11,1.2649965286254883,6.127176284790039,0.2871409058570862,5.503183364868164,3.364272356033325,0.5514893531799316,0.9302127957344055,0.9608510732650757,7.079192638397217,0.03108752495609224,0.20981590898009017
12,1.2557529211044312,6.429502964019775,0.2736935615539551,5.448310375213623,3.3538568019866943,0.5489361882209778,0.9234042763710022,0.9591489434242249,7.016083240509033,0.031063182977959514,0.21982881298754364
13,1.2470990419387817,6.731112003326416,0.2639889121055603,5.4018330574035645,3.3463006019592285,0.5421276688575745,0.9182978868484497,0.9540425539016724,6.965534210205078,0.030987340956926346,0.21982126298826188
14,1.2385783195495605,7.03248405456543,0.257883757352829,5.360718727111816,3.3395566940307617,0.5361701846122742,0.9131914973258972,0.9531915187835693,6.914930820465088,0.031028171011712402,0.22085640602745116
15,1.2298080921173096,7.334290504455566,0.25509729981422424,5.319990634918213,3.333369493484497,0.5327659845352173,0.9114893674850464,0.9497872591018677,6.865376949310303,0.03122648998396471,0.2213643029681407
