iteration,loss,lengthscale,outputscale,likelyhood_noise,test_MAE,test_NLL,test_PICP50,test_PICP90,test_PICP95,test_RMSE,it_time_training,it_time
0,1.3748053312301636,2.4689173698425293,0.6443967223167419,0.644496738910675,0.5887362957000732,1.1835782527923584,0.6513056755065918,0.9462365508079529,0.9723502397537231,0.762840747833252,0.5326794139109552,0.5825594048947096
1,1.3512043952941895,2.6472766399383545,0.5984482169151306,0.5983086824417114,0.5845890641212463,1.1608939170837402,0.6497696042060852,0.940092146396637,0.9646697640419006,0.7563612461090088,0.006780149880796671,0.019124818965792656
2,1.3310472965240479,2.8339149951934814,0.5557115077972412,0.5547904968261719,0.5782212018966675,1.1393494606018066,0.6251919865608215,0.9354838728904724,0.9600614309310913,0.7492210268974304,0.0057295579463243484,0.01727246167138219
3,1.3122434616088867,3.0281193256378174,0.5166662335395813,0.5141136646270752,0.5723840594291687,1.1210280656814575,0.5867895483970642,0.9308755993843079,0.9569892287254333,0.7429185509681702,0.0055342987179756165,0.016980493906885386
4,1.2958911657333374,3.2283577919006348,0.4819529950618744,0.4765758216381073,0.5672758221626282,1.1074702739715576,0.5622119903564453,0.9231950640678406,0.9447004795074463,0.7381018996238708,0.005545038729906082,0.01689652493223548
5,1.2833952903747559,3.4322264194488525,0.4524562358856201,0.4426933825016022,0.5632423162460327,1.099199891090393,0.5437787771224976,0.9170507192611694,0.9431643486022949,0.7345403432846069,0.005475468933582306,0.016686555929481983
6,1.2752619981765747,3.6363680362701416,0.4292045533657074,0.4132941663265228,0.5601827502250671,1.0958508253097534,0.5253456234931946,0.9047619104385376,0.9354838728904724,0.7317414283752441,0.005475889891386032,0.01658581756055355
7,1.2711610794067383,3.8364245891571045,0.41300326585769653,0.3895091414451599,0.5576263070106506,1.0962703227996826,0.5176651477813721,0.8955453038215637,0.9278033971786499,0.7293514609336853,0.0054769800044596195,0.016567947808653116
8,1.2701661586761475,4.027396202087402,0.40400874614715576,0.37246426939964294,0.5555610060691833,1.098632574081421,0.5069124698638916,0.8863286972045898,0.921658992767334,0.7272247672080994,0.0055062491446733475,0.016562976874411106
9,1.2708555459976196,4.204659938812256,0.40165266394615173,0.36268505454063416,0.5537020564079285,1.1008992195129395,0.49615976214408875,0.8847926259040833,0.918586790561676,0.7253207564353943,0.0057979472912848,0.016716686077415943
10,1.2716182470321655,4.365198612213135,0.40495985746383667,0.3597826659679413,0.5522661209106445,1.1016062498092651,0.4976958632469177,0.8801843523979187,0.9170507192611694,0.7236301302909851,0.005621357820928097,0.014923450071364641
11,1.271270751953125,4.508184432983398,0.4129014313220978,0.3627806603908539,0.5511959195137024,1.1002860069274902,0.4992319643497467,0.8801843523979187,0.9201228618621826,0.7221471071243286,0.005147992167621851,0.014274544082581997
12,1.2694058418273926,4.634687900543213,0.4245569705963135,0.3706032335758209,0.5503550171852112,1.0972603559494019,0.4992319643497467,0.8801843523979187,0.918586790561676,0.7208605408668518,0.005106503143906593,0.014899660367518663
13,1.2662489414215088,4.746999263763428,0.43912190198898315,0.3823038637638092,0.5496927499771118,1.0932214260101318,0.5069124698638916,0.8817204236984253,0.9201228618621826,0.719753086566925,0.005884427111595869,0.015055628959089518
14,1.2623435258865356,4.84799861907959,0.4558592140674591,0.3970728814601898,0.5490556359291077,1.0889073610305786,0.5130568146705627,0.8847926259040833,0.9262672662734985,0.718803346157074,0.005107431672513485,0.014402882661670446
15,1.2582969665527344,4.940720081329346,0.4740515947341919,0.4141673743724823,0.5484550595283508,1.0849255323410034,0.5176651477813721,0.8909370303153992,0.9339478015899658,0.7179888486862183,0.004993742797523737,0.014075265731662512
16,1.2546275854110718,5.028081893920898,0.49297547340393066,0.4328422248363495,0.5479562282562256,1.0816742181777954,0.5253456234931946,0.8924731016159058,0.937019944190979,0.7172872424125671,0.004964304156601429,0.014053697232156992
17,1.251685619354248,5.112721920013428,0.5119015574455261,0.45230868458747864,0.5474795699119568,1.079330325126648,0.5284178256988525,0.8970814347267151,0.9385560750961304,0.7166754007339478,0.004991292953491211,0.014276864938437939
18,1.249627947807312,5.196887016296387,0.530119776725769,0.47173139452934265,0.5470404624938965,1.0778741836547852,0.542242705821991,0.9016897082328796,0.9431643486022949,0.7161298990249634,0.004987383261322975,0.014104605186730623
19,1.2484303712844849,5.282370567321777,0.5469790697097778,0.49026206135749817,0.5466768145561218,1.0771397352218628,0.5545315146446228,0.9062979817390442,0.9431643486022949,0.7156263589859009,0.004984172992408276,0.014122695196419954
20,1.2479333877563477,5.370479583740234,0.5619312524795532,0.5071008801460266,0.5463311076164246,1.0768778324127197,0.5591397881507874,0.9093701839447021,0.9447004795074463,0.715140700340271,0.004983922932296991,0.01411235611885786
21,1.2478986978530884,5.462040424346924,0.5745663642883301,0.5215676426887512,0.5460060238838196,1.0768202543258667,0.5652841925621033,0.9124423861503601,0.9447004795074463,0.7146504521369934,0.004845873918384314,0.013524630106985569
22,1.248071312904358,5.557435035705566,0.584632396697998,0.5331618189811707,0.545677661895752,1.0767301321029663,0.5698924660682678,0.9139785170555115,0.9447004795074463,0.7141366600990295,0.004878723993897438,0.013620570302009583
23,1.2482285499572754,5.65665864944458,0.5920367240905762,0.5415972471237183,0.5453938245773315,1.0764364004135132,0.5729646682739258,0.9139785170555115,0.9447004795074463,0.7135863304138184,0.0048522851429879665,0.013611349742859602
24,1.2482128143310547,5.759387969970703,0.5968325138092041,0.5468067526817322,0.5450939536094666,1.0758458375930786,0.5806451439857483,0.9155145883560181,0.9477726817131042,0.7129935026168823,0.004880364052951336,0.013539730105549097
25,1.2479435205459595,5.865043640136719,0.5991950631141663,0.5489231944084167,0.544752299785614,1.0749413967132568,0.5806451439857483,0.9139785170555115,0.9462365508079529,0.7123599648475647,0.004840704146772623,0.013762398157268763
26,1.247412085533142,5.972851753234863,0.5993943214416504,0.5482447743415833,0.5443699955940247,1.0737677812576294,0.5806451439857483,0.9124423861503601,0.9462365508079529,0.7116943001747131,0.004845104180276394,0.013540009967982769
27,1.2466685771942139,6.081884384155273,0.597766637802124,0.5451957583427429,0.5439667701721191,1.0724130868911743,0.5729646682739258,0.9124423861503601,0.9447004795074463,0.7110108137130737,0.004879264160990715,0.013712489046156406
28,1.2458001375198364,6.191107273101807,0.594688355922699,0.540287435054779,0.5435739755630493,1.070986270904541,0.5652841925621033,0.9093701839447021,0.9447004795074463,0.7103269696235657,0.0048730140551924706,0.013753328006714582
29,1.2449108362197876,6.299413204193115,0.5905531644821167,0.5340831279754639,0.543168842792511,1.069597840309143,0.5622119903564453,0.9078341126441956,0.9447004795074463,0.7096608877182007,0.0049275727942585945,0.013890656642615795
30,1.244099497795105,6.405666828155518,0.5857518911361694,0.5271670818328857,0.5427592396736145,1.0683411359786987,0.5591397881507874,0.9078341126441956,0.9416282773017883,0.7090297937393188,0.004884013906121254,0.013604100327938795
31,1.2434431314468384,6.50875186920166,0.5806556344032288,0.5201157927513123,0.542360246181488,1.06727933883667,0.5560675859451294,0.9032257795333862,0.9385560750961304,0.7084478735923767,0.004854944068938494,0.013543290086090565
32,1.242984652519226,6.6076250076293945,0.5756009221076965,0.5134713053703308,0.5419823527336121,1.066437840461731,0.5499231815338135,0.900153636932373,0.9385560750961304,0.7079254984855652,0.004967384040355682,0.013909528031945229
33,1.2427260875701904,6.701377868652344,0.5708778500556946,0.5077147483825684,0.5416314005851746,1.0658049583435059,0.5453149080276489,0.900153636932373,0.9385560750961304,0.7074692845344543,0.004837133921682835,0.013394561130553484
34,1.2426316738128662,6.7892937660217285,0.5667209625244141,0.503241777420044,0.5413224101066589,1.065340518951416,0.542242705821991,0.8970814347267151,0.9354838728904724,0.7070820927619934,0.0047693150117993355,0.013349881861358881
35,1.242639422416687,6.870898723602295,0.563302755355835,0.5003424882888794,0.5410720705986023,1.0649904012680054,0.539170503616333,0.8955453038215637,0.9354838728904724,0.7067636251449585,0.004779974929988384,0.013251252006739378
36,1.24267578125,6.945992946624756,0.560731053352356,0.49918773770332336,0.5408587455749512,1.064703345298767,0.5407066345214844,0.8955453038215637,0.9354838728904724,0.7065115571022034,0.00478724529966712,0.013648930005729198
37,1.2426761388778687,7.014659404754639,0.5590502023696899,0.4998254179954529,0.5406819581985474,1.0644443035125732,0.536098301410675,0.8940092325210571,0.9339478015899658,0.706321656703949,0.004889573901891708,0.01335896085947752
38,1.2425987720489502,7.077245712280273,0.5582464933395386,0.5021849870681763,0.5405539870262146,1.0642017126083374,0.5345622301101685,0.8955453038215637,0.9339478015899658,0.7061887979507446,0.004853384103626013,0.013311142101883888
39,1.2424321174621582,7.134326457977295,0.5582554340362549,0.5060898065567017,0.5404518246650696,1.0639851093292236,0.5407066345214844,0.8955453038215637,0.9339478015899658,0.7061070203781128,0.004794073756784201,0.013463180046528578
40,1.2421931028366089,7.186645030975342,0.5589730739593506,0.5112746953964233,0.5403801202774048,1.0638166666030884,0.542242705821991,0.8955453038215637,0.9339478015899658,0.7060695886611938,0.004861833993345499,0.013354050926864147
41,1.2419167757034302,7.235053062438965,0.5602671504020691,0.5174064636230469,0.5403331518173218,1.0637203454971313,0.5483871102333069,0.8970814347267151,0.9339478015899658,0.7060689926147461,0.004874004051089287,0.013420600909739733
42,1.2416441440582275,7.280442714691162,0.5619896054267883,0.5241068601608276,0.5402963161468506,1.0637105703353882,0.5545315146446228,0.8986175060272217,0.937019944190979,0.7060973048210144,0.004794173873960972,0.01334760058671236
43,1.241410493850708,7.323688983917236,0.563988447189331,0.5309775471687317,0.5402652025222778,1.0637879371643066,0.5560675859451294,0.8986175060272217,0.937019944190979,0.706146240234375,0.005366829689592123,0.013811598066240549
44,1.241236686706543,7.365598678588867,0.5661183595657349,0.5376266241073608,0.5402318239212036,1.0639362335205078,0.5591397881507874,0.8986175060272217,0.937019944190979,0.706207275390625,0.005161202047020197,0.01362704997882247
45,1.241126537322998,7.406874179840088,0.5682497620582581,0.5436946153640747,0.5401923060417175,1.0641272068023682,0.5622119903564453,0.8986175060272217,0.937019944190979,0.7062724232673645,0.005265950690954924,0.013736848719418049
46,1.2410690784454346,7.448082447052002,0.5702762603759766,0.5488786697387695,0.5401522517204285,1.0643242597579956,0.5637480616569519,0.8986175060272217,0.937019944190979,0.7063338756561279,0.0051745218224823475,0.01362825883552432
47,1.2410438060760498,7.48964786529541,0.572119414806366,0.552952229976654,0.5401135087013245,1.0644935369491577,0.5637480616569519,0.900153636932373,0.937019944190979,0.7063858509063721,0.005198752041906118,0.013654329348355532
48,1.2410273551940918,7.531842231750488,0.5737309455871582,0.5557773113250732,0.5400702953338623,1.0646069049835205,0.5637480616569519,0.900153636932373,0.937019944190979,0.7064236402511597,0.005162801593542099,0.013622608967125416
49,1.2409991025924683,7.574790954589844,0.5750936269760132,0.5573095083236694,0.5400185585021973,1.064647912979126,0.5637480616569519,0.900153636932373,0.937019944190979,0.7064446210861206,0.005177752114832401,0.013613719958811998
50,1.2409465312957764,7.618488788604736,0.5762187838554382,0.5575953722000122,0.5399518609046936,1.0646132230758667,0.5622119903564453,0.900153636932373,0.937019944190979,0.706447958946228,0.005171571858227253,0.0136120798997581
51,1.24086594581604,7.662811756134033,0.5771435499191284,0.5567620992660522,0.5398793816566467,1.0645105838775635,0.5637480616569519,0.900153636932373,0.937019944190979,0.7064344882965088,0.005410050041973591,0.014231245033442974
52,1.2407628297805786,7.707540512084961,0.5779253244400024,0.5550029873847961,0.5398257970809937,1.0643563270568848,0.5637480616569519,0.900153636932373,0.937019944190979,0.7064065337181091,0.0052668009884655476,0.013757958076894283
53,1.240647792816162,7.752385139465332,0.5786360502243042,0.5525588393211365,0.5397875308990479,1.0641714334487915,0.5622119903564453,0.8986175060272217,0.937019944190979,0.7063671946525574,0.005153121892362833,0.014777600765228271
