iteration,loss,lengthscale,likelyhood_noise,val_MAE,val_NLL,val_PICP,val_RMSE,val_pred_mean,val_pred_median,val_pred_q05,val_pred_q95,val_pred_std_mean
0,1.4497308731079102,2.233219861984253,0.7444967031478882,4.696802139282227,3.220017365124398,0.9441285729408264,6.054048538208008,-0.15820817649364471,-0.2292311191558838,-1.8915057182312012,1.7209863662719727,0.9952629065272615
1,1.60427725315094,2.367589235305786,0.7964606285095215,5.127869129180908,3.279827879361245,0.9438005685806274,6.408476829528809,0.02030092477798462,0.033800944685935974,-1.6023190021514893,1.7667442560195923,1.0071784225690665
2,1.6490347385406494,2.4803740978240967,0.8516218662261963,4.288378715515137,3.1218070171870074,0.9753990769386292,5.385389804840088,0.05971648544073105,-0.017622917890548706,-1.2966634035110474,1.7400561571121216,1.0239656958593262
3,1.4219908714294434,2.589761257171631,0.9024396538734436,3.990579843521118,3.0709432840645303,0.9878635406494141,4.959413528442383,0.06513087451457977,0.04373210668563843,-1.2528917789459229,1.518733024597168,1.0399929999605861
4,1.342788815498352,2.696631669998169,0.943399965763092,3.8459692001342773,3.054075251876735,0.9916903376579285,4.771796226501465,0.025692125782370567,0.0015006959438323975,-1.1667407751083374,1.3155931234359741,1.0520899145563734
5,1.3083676099777222,2.8024892807006836,0.9720878601074219,3.7536368370056152,3.0477818604499616,0.9920183420181274,4.683536529541016,0.018584003672003746,-0.026997506618499756,-1.0796372890472412,1.2591049671173096,1.0589589967937774
6,1.290376901626587,2.907569169998169,0.9883099794387817,3.6886026859283447,3.0430892509094845,0.9930024147033691,4.6307196617126465,0.030571242794394493,-0.018515706062316895,-1.0560634136199951,1.2652173042297363,1.0605043603909823
7,1.2783849239349365,3.01088809967041,0.9931328892707825,3.6386001110076904,3.037986505659502,0.9928930401802063,4.5953688621521,0.02968531847000122,-0.02143239974975586,-1.0577720403671265,1.2758537530899048,1.057230177044718
8,1.2690601348876953,3.111359119415283,0.9881714582443237,3.598612070083618,3.0319398095684345,0.9925650358200073,4.569965839385986,0.012236904352903366,-0.04054206609725952,-1.051600456237793,1.248323678970337,1.0498356465290282
9,1.2606098651885986,3.2082581520080566,0.9751366972923279,3.5812323093414307,3.0257990599171523,0.9919090270996094,4.559324264526367,-0.006749302614480257,-0.0627031922340393,-1.0333857536315918,1.2006933689117432,1.0390139069039215
10,1.253118872642517,3.3008999824523926,0.9556400775909424,3.584656238555908,3.019391357994749,0.9907063245773315,4.558164596557617,-0.014537923969328403,-0.07476645708084106,-1.0027004480361938,1.1669293642044067,1.025397107514521
11,1.2457823753356934,3.3885364532470703,0.9310712814331055,3.601771831512451,3.0122100394808475,0.9898316264152527,4.558496475219727,-0.009653717279434204,-0.07364904880523682,-0.9706082940101624,1.1537139415740967,1.0095208821874715
12,1.2378251552581787,3.470470666885376,0.9025801420211792,3.620734930038452,3.00448059531538,0.9888476133346558,4.559549808502197,0.0005370043800212443,-0.0631679892539978,-0.9504703283309937,1.1612181663513184,0.9918232666459255
13,1.2296395301818848,3.5460314750671387,0.8711450099945068,3.6330063343048096,2.996451525766151,0.9879728555679321,4.561298847198486,0.007018713280558586,-0.05837315320968628,-0.9331326484680176,1.1697660684585571,0.9726811226672274
14,1.2217390537261963,3.6145377159118652,0.8376383185386658,3.6357975006103516,2.9881546471357856,0.9864421486854553,4.562225818634033,0.005351322703063488,-0.057371318340301514,-0.929228663444519,1.1640712022781372,0.9524428545286411
