iteration,loss,lengthscale,likelyhood_noise,val_MAE,val_NLL,val_PICP,val_RMSE,val_pred_mean,val_pred_median,val_pred_q05,val_pred_q95,val_pred_std_mean
0,1.501895546913147,2.233219861984253,0.7444967031478882,4.821628570556641,3.2465945770762583,0.9429258704185486,6.223793029785156,-0.2711848318576813,-0.4182679057121277,-1.7878397703170776,1.7549270391464233,1.039203437938954
1,1.6908397674560547,2.3726279735565186,0.7962713241577148,5.105326175689697,3.2714804869527,0.958342432975769,6.33070707321167,0.1399928331375122,0.22836001217365265,-1.8213715553283691,1.8828120231628418,1.051835725980874
2,1.6824814081192017,2.4974050521850586,0.8512275218963623,4.457732200622559,3.14793585478032,0.9849114418029785,5.494773864746094,0.012177242897450924,0.01114732027053833,-1.5053305625915527,1.5452954769134521,1.0691899905630333
3,1.4948800802230835,2.6265227794647217,0.9042431116104126,4.100897312164307,3.0996643734467977,0.9915810227394104,5.06215238571167,0.11766379326581955,0.10234403610229492,-1.2628694772720337,1.501624345779419,1.0859427028477602
4,1.4044830799102783,2.7598800659179688,0.9500261545181274,3.918030261993408,3.0854415980229453,0.9924557209014893,4.890837669372559,0.11971674114465714,0.08159321546554565,-1.0927495956420898,1.470605731010437,1.0994324062249543
5,1.3663487434387207,2.8982887268066406,0.9863852858543396,3.829334020614624,3.079748141624952,0.993877112865448,4.79796838760376,0.0840778574347496,0.03270435333251953,-1.0593876838684082,1.41131591796875,1.1086594139482804
6,1.3458330631256104,3.040809154510498,1.0127137899398804,3.74385404586792,3.0736935803880563,0.9952985048294067,4.71332311630249,0.05206403508782387,-0.004124581813812256,-1.0634791851043701,1.350062370300293,1.1135095365672676
7,1.3300942182540894,3.1854734420776367,1.0290886163711548,3.6838464736938477,3.0690638775830945,0.9954078197479248,4.660181045532227,0.03441605716943741,-0.02236342430114746,-1.057248830795288,1.3144216537475586,1.1141933735749427
8,1.3193280696868896,3.3300235271453857,1.036201000213623,3.6602699756622314,3.0648608582339754,0.9954078197479248,4.630168914794922,0.027383994311094284,-0.029676437377929688,-1.0285543203353882,1.2792102098464966,1.1111259010205725
9,1.3107638359069824,3.4726719856262207,1.0350242853164673,3.6567766666412354,3.0602397068424096,0.9957358241081238,4.612743377685547,0.024164844304323196,-0.035076797008514404,-1.0049207210540771,1.267564058303833,1.104757306394783
10,1.3026210069656372,3.6123266220092773,1.0266045331954956,3.658996343612671,3.0548827269551717,0.9955171942710876,4.602279186248779,0.02041529305279255,-0.041367948055267334,-0.9804302453994751,1.2643001079559326,1.0955026057816573
11,1.2942980527877808,3.7484614849090576,1.011970043182373,3.6574573516845703,3.0487454967020216,0.9952985048294067,4.596104621887207,0.01542564108967781,-0.04817914962768555,-0.9717636704444885,1.254470944404602,1.08373312109497
12,1.2857040166854858,3.880901336669922,0.9920921325683594,3.654654026031494,3.0420754311574782,0.9946424961090088,4.59437370300293,0.010685273446142673,-0.056449055671691895,-0.9784156680107117,1.2473061084747314,1.069782338334649
13,1.2771389484405518,4.009615421295166,0.9678804874420166,3.654574155807495,3.0349558218118364,0.993549108505249,4.595785140991211,0.007867223583161831,-0.05698901414871216,-0.9791557192802429,1.2387497425079346,1.0539584093683052
14,1.2687201499938965,4.134580612182617,0.940180778503418,3.653614044189453,3.027302627448921,0.9924557209014893,4.59773588180542,0.0075023239478468895,-0.054512083530426025,-0.9853201508522034,1.2196941375732422,1.0365507687925215
15,1.260298252105713,4.255731105804443,0.9097706079483032,3.6519620418548584,3.019177353473005,0.9912530183792114,4.599147319793701,0.00874033197760582,-0.05016964673995972,-0.9831094741821289,1.2017481327056885,1.017831422197576
16,1.2518011331558228,4.372975826263428,0.8773622512817383,3.6507976055145264,3.010765649120478,0.9892849326133728,4.600170612335205,0.009967787191271782,-0.04596364498138428,-0.9662835001945496,1.1962844133377075,0.9980573517672856
17,1.24330735206604,4.486227512359619,0.8436098098754883,3.6518986225128174,3.0022426950268017,0.987754225730896,4.600953578948975,0.009830339811742306,-0.04686379432678223,-0.9514853954315186,1.1897581815719604,0.9774752084724513
18,1.2349708080291748,4.5953898429870605,0.8091166019439697,3.6563260555267334,2.9938367208019327,0.9856768250465393,4.601948261260986,0.008053197525441647,-0.05193376541137695,-0.9401491284370422,1.181818962097168,0.9563271648874759
