iteration,loss,lengthscale,likelyhood_noise,val_MAE,val_NLL,val_PICP50,val_PICP90,val_PICP95,val_RMSE,it_time_training,it_time
0,1.3643839359283447,2.233219861984253,0.7444966435432434,4.236777305603027,3.1138546158395237,0.5611196160316467,0.9218237400054932,0.9629346132278442,5.405360698699951,2.962432803993579,3.220475211041048
1,1.4303830862045288,2.383373260498047,0.797886073589325,4.120212078094482,3.095868465438395,0.5812376737594604,0.9354909062385559,0.9691668748855591,5.273530006408691,1.7862406710046344,2.0164503770065494
2,1.380271077156067,2.517237663269043,0.8523738980293274,3.70697021484375,3.033311763815165,0.6452000737190247,0.9576864242553711,0.9809752702713013,4.78814697265625,1.7895329570164904,2.0159643670194782
3,1.2962396144866943,2.6470720767974854,0.8819019794464111,3.6234021186828613,3.0188006876126656,0.6520883440971375,0.9662147164344788,0.9858954548835754,4.64512825012207,1.7923521600314416,2.0198368440032937
4,1.2675799131393433,2.7784502506256104,0.8829580545425415,3.5898244380950928,3.006696478765967,0.6439973711967468,0.9690575003623962,0.988191545009613,4.567505359649658,1.8025762219913304,2.032846427988261
5,1.2472803592681885,2.9101083278656006,0.8653423190116882,3.557465076446533,2.9946511114802123,0.6390771865844727,0.9682921767234802,0.988191545009613,4.523499488830566,1.7871619329671375,2.0159295509802178
6,1.2302746772766113,3.038924217224121,0.8367056846618652,3.535034418106079,2.9826599348891403,0.6324076056480408,0.9661054015159607,0.9868795275688171,4.499324321746826,1.788129095977638,2.017190951970406
7,1.2153658866882324,3.16225528717041,0.8016312122344971,3.5254385471343994,2.9717652829639887,0.6195058226585388,0.9626066088676453,0.9848021268844604,4.492569923400879,1.785741597006563,2.0132667290163226
8,1.2030596733093262,3.2783637046813965,0.7629626393318176,3.525585174560547,2.9615854316055175,0.6086813807487488,0.9571397304534912,0.981631338596344,4.493013858795166,1.7970282040187158,2.0249831230030395
9,1.1923904418945312,3.3859994411468506,0.7225918769836426,3.5388097763061523,2.9528677715505887,0.5947955250740051,0.9504701495170593,0.9785698652267456,4.500656604766846,1.7979517959756777,2.0279267159639858
10,1.1836555004119873,3.4838335514068604,0.6819211840629578,3.5612263679504395,2.9459825625662455,0.5756614804267883,0.9444565773010254,0.9761644601821899,4.513617992401123,1.7954484810470603,2.0225010630092584
11,1.1769381761550903,3.5705454349517822,0.642116129398346,3.5761852264404297,2.940059531970536,0.5589328408241272,0.9380056858062744,0.9712442755699158,4.523522853851318,1.7960666199796833,2.0241551189683378
12,1.1713391542434692,3.6452248096466064,0.6042098999023438,3.5748865604400635,2.934672871217939,0.5438442826271057,0.928712010383606,0.9664334058761597,4.526718616485596,1.787393698003143,2.012652845005505
13,1.1666910648345947,3.707443952560425,0.5691596269607544,3.561422348022461,2.9298548748022784,0.5330199003219604,0.9187623262405396,0.9609665274620056,4.523477554321289,1.7894659779849462,2.017108213971369
14,1.1632661819458008,3.7571706771850586,0.5378700494766235,3.5502874851226807,2.9261526666577216,0.5256943106651306,0.9116553664207458,0.9551716446876526,4.517305850982666,1.8006566110416315,2.031758130993694
