iteration,loss,lengthscale,outputscale,likelyhood_noise,test_MAE,test_NLL,test_PICP50,test_PICP90,test_PICP95,test_RMSE,it_time_training,it_time
0,1.1912152767181396,0.9845817685127258,0.6443967819213867,0.644496738910675,0.3689507246017456,0.6700542569160461,0.5287895798683167,0.9210586547851562,0.9710955023765564,0.4682045876979828,0.41150654386729,7.579808972775936
1,1.1841233968734741,0.9972897171974182,0.5984616875648499,0.5995595455169678,0.3680577874183655,0.6631712913513184,0.5189477801322937,0.9125505685806274,0.9623804092407227,0.46703198552131653,0.0424083573743701,6.382569978013635
2,1.17915940284729,1.015146255493164,0.5559747815132141,0.5606547594070435,0.36723893880844116,0.6592521071434021,0.5096578598022461,0.9024098515510559,0.9533664584159851,0.4662616550922394,0.04261885490268469,6.378506889566779
3,1.1763583421707153,1.0321811437606812,0.5183321833610535,0.5314674377441406,0.3667989671230316,0.6568054556846619,0.50278240442276,0.8945916295051575,0.9465599656105042,0.4653199017047882,0.04279675241559744,6.382238920778036
4,1.174993634223938,1.0405843257904053,0.48802071809768677,0.5148587226867676,0.365195631980896,0.6545664072036743,0.499310165643692,0.8879690766334534,0.9412481784820557,0.4641443192958832,0.042040322907269,6.381478160619736
5,1.1735739707946777,1.0360826253890991,0.4676552414894104,0.5097473859786987,0.36379867792129517,0.6524844765663147,0.5005518794059753,0.8848187923431396,0.9404433369636536,0.46311527490615845,0.04247462749481201,6.378216884098947
6,1.171110987663269,1.0198078155517578,0.4575914740562439,0.5128347873687744,0.36234089732170105,0.6503632664680481,0.5040010809898376,0.88523268699646,0.9422369599342346,0.4622088372707367,0.0421621510758996,5.894432058557868
7,1.1678162813186646,0.9952340126037598,0.4556207060813904,0.5209687948226929,0.36030086874961853,0.6483173370361328,0.5102787017822266,0.8868193626403809,0.9439615607261658,0.46126672625541687,0.04177097603678703,5.898600382730365
8,1.1644821166992188,0.9660823345184326,0.45880505442619324,0.531474769115448,0.3595637083053589,0.6472341418266296,0.5125781893730164,0.8914642930030823,0.9474107623100281,0.46062585711479187,0.04230338986963034,5.895836150273681
9,1.161708116531372,0.9358415603637695,0.464514821767807,0.541899561882019,0.3583851754665375,0.6459404826164246,0.5181429386138916,0.8955113887786865,0.9507680535316467,0.4597112536430359,0.04185992479324341,5.895891798660159
10,1.1595548391342163,0.9077172875404358,0.47073855996131897,0.5499712228775024,0.3559901714324951,0.6432135105133057,0.5280537009239197,0.8996964693069458,0.9523316621780396,0.4580194354057312,0.04185636527836323,5.891249120235443
11,1.1576781272888184,0.8844162821769714,0.4763132333755493,0.5538943409919739,0.3539806008338928,0.6409252882003784,0.5372976660728455,0.9024788737297058,0.9531824588775635,0.45656251907348633,0.0422358401119709,5.893626859411597
12,1.1556860208511353,0.8677535653114319,0.4808197319507599,0.5527427196502686,0.3515341281890869,0.6380388140678406,0.5443800687789917,0.9030997157096863,0.9527915716171265,0.45495790243148804,0.041901445016264915,6.380089898593724
13,1.153457522392273,0.8584878444671631,0.4839722514152527,0.5465925931930542,0.34946224093437195,0.6349393725395203,0.5481511950492859,0.9034216403961182,0.9523316621780396,0.45345351099967957,0.04193166457116604,6.3749556159600616
14,1.1511797904968262,0.8564892411231995,0.4851667284965515,0.5362946391105652,0.3481189012527466,0.6336317658424377,0.55199134349823,0.8995584845542908,0.9497562646865845,0.45299696922302246,0.041770766489207745,6.3763295486569405
15,1.1490604877471924,0.8609273433685303,0.48387956619262695,0.523100733757019,0.3463172912597656,0.6304759383201599,0.5532330870628357,0.8961322903633118,0.9470198750495911,0.45169252157211304,0.0422015693038702,6.378033585846424
16,1.1471997499465942,0.8703490495681763,0.4801122546195984,0.5084089636802673,0.3444858491420746,0.6283499598503113,0.5524282455444336,0.8917632699012756,0.9445824027061462,0.45084792375564575,0.042083222419023514,6.377605722285807
17,1.1457701921463013,0.8827297687530518,0.47421813011169434,0.49367451667785645,0.3436316251754761,0.6269457340240479,0.5513474941253662,0.8869802951812744,0.9411791563034058,0.4502490162849426,0.0422672089189291,6.3795282961800694
18,1.1449626684188843,0.8956512808799744,0.4667838215827942,0.4803403913974762,0.3426717519760132,0.6267015337944031,0.5493009686470032,0.8825883269309998,0.9382358193397522,0.4500621557235718,0.041694737039506435,6.37569185718894
19,1.1448016166687012,0.9066987037658691,0.4586579203605652,0.46968191862106323,0.3421374559402466,0.6265764236450195,0.5477833151817322,0.8797139525413513,0.9347636103630066,0.4498552083969116,0.041695467196404934,5.89355206862092
20,1.1451311111450195,0.9139389395713806,0.45081812143325806,0.4625849425792694,0.34169453382492065,0.626244306564331,0.5474613904953003,0.8769545555114746,0.9335678815841675,0.44954434037208557,0.041508520022034645,5.894169501960278
21,1.145679235458374,0.9162602424621582,0.44409310817718506,0.45938125252723694,0.3416363298892975,0.6268805265426636,0.5482661724090576,0.8752069473266602,0.9333839416503906,0.4497198164463043,0.04204656183719635,5.894840233027935
22,1.1461665630340576,0.9134568572044373,0.4388767182826996,0.45984968543052673,0.34163832664489746,0.6273196339607239,0.5495768785476685,0.8756668567657471,0.9338437914848328,0.4498918056488037,0.041986603289842606,5.893369002267718
23,1.1464447975158691,0.9061074256896973,0.43500855565071106,0.4633505046367645,0.341867059469223,0.6281645894050598,0.5517154335975647,0.8772075176239014,0.9347866177558899,0.45030269026756287,0.041762915439903736,5.894048833288252
24,1.1465429067611694,0.895363986492157,0.43189796805381775,0.4689778983592987,0.34185555577278137,0.6282339096069336,0.5538769364356995,0.8801508545875549,0.9365801811218262,0.4503815770149231,0.042072273790836334,5.891644297167659
25,1.146592617034912,0.8827331066131592,0.4287954568862915,0.4756799638271332,0.3426911234855652,0.6286386251449585,0.555026650428772,0.883462131023407,0.9394775629043579,0.4505845308303833,0.041667587123811245,5.890175095759332
26,1.1467053890228271,0.8698650002479553,0.4250805974006653,0.48236820101737976,0.34190085530281067,0.6281057596206665,0.5588667988777161,0.8864284157752991,0.9412251710891724,0.45033782720565796,0.04162255767732859,5.893221003934741
27,1.146888256072998,0.8583335280418396,0.42045319080352783,0.48804691433906555,0.34193193912506104,0.6280536651611328,0.5605913996696472,0.8887969255447388,0.9432947039604187,0.45027369260787964,0.04186720494180918,5.890960815362632
28,1.1470508575439453,0.8494028449058533,0.41498619318008423,0.4919563829898834,0.34193602204322815,0.6280136704444885,0.5615342259407043,0.8903835415840149,0.9442834854125977,0.4502243101596832,0.04159783851355314,5.895231087692082
29,1.1470962762832642,0.8438497185707092,0.40910109877586365,0.4936847388744354,0.3419116139411926,0.6278668642044067,0.5620400905609131,0.890659511089325,0.9442834854125977,0.4501590430736542,0.041995792649686337,5.891534776426852
30,1.1469917297363281,0.8419106006622314,0.4035204350948334,0.49320903420448303,0.3419133424758911,0.6273937821388245,0.5620400905609131,0.8909124135971069,0.943570613861084,0.4499807059764862,0.04159642942249775,5.8923304276540875
31,1.1467689275741577,0.843336820602417,0.3991709351539612,0.49086055159568787,0.34166383743286133,0.6269322633743286,0.5611892938613892,0.8897857069969177,0.9428578019142151,0.4498458802700043,0.04217522032558918,5.89254795294255
32,1.1464799642562866,0.8474910855293274,0.39698395133018494,0.487237811088562,0.342204749584198,0.6271882653236389,0.5590047836303711,0.888405978679657,0.9414321184158325,0.45005351305007935,0.04233467951416969,5.8919169427827
33,1.1461652517318726,0.853445827960968,0.3976253271102905,0.48309561610221863,0.3421095013618469,0.6267229318618774,0.5560844540596008,0.8864514231681824,0.9402593970298767,0.44990450143814087,0.041582029312849045,5.890582109801471
34,1.1458539962768555,0.8601147532463074,0.4013102948665619,0.47922444343566895,0.3420548737049103,0.6265276074409485,0.5541068911552429,0.8846808075904846,0.9391326308250427,0.4498554468154907,0.04183937516063452,5.899640218354762
35,1.1455750465393066,0.8664432764053345,0.40780380368232727,0.4763287305831909,0.34243643283843994,0.6268813610076904,0.5527271628379822,0.8824273347854614,0.9373850226402283,0.45002928376197815,0.04177456721663475,5.900569616816938
36,1.1453471183776855,0.871630072593689,0.41652995347976685,0.47491806745529175,0.34255099296569824,0.627038836479187,0.5514854788780212,0.8815765380859375,0.9363272786140442,0.45011112093925476,0.04224457964301109,5.893961145542562
37,1.1451667547225952,0.8752939701080322,0.4266757667064667,0.47523343563079834,0.3424495756626129,0.6266766786575317,0.550749659538269,0.8820824027061462,0.9365342259407043,0.4499656856060028,0.0414716312661767,5.896191695705056
38,1.1450157165527344,0.8775177001953125,0.437265545129776,0.4772256910800934,0.342393159866333,0.6265143156051636,0.5504966974258423,0.8826342821121216,0.9372010827064514,0.44991856813430786,0.041732446290552616,5.920516951940954
39,1.1448838710784912,0.8787612318992615,0.4472484588623047,0.4805853068828583,0.3424820303916931,0.6264852285385132,0.5509795546531677,0.8834391236305237,0.9382358193397522,0.4499392807483673,0.0426925141364336,5.896199055016041
