iteration,loss,lengthscale,likelyhood_noise,val_MAE,val_NLL,val_PICP50,val_PICP90,val_PICP95,val_RMSE,it_time_training,it_time
0,1.3749101161956787,3.266035318374634,0.644496738910675,6.7262349128723145,3.577589273452759,0.6034042835235596,0.9387233853340149,0.9812765717506409,8.47175121307373,0.2398857269436121,0.29701256612315774
1,1.3495187759399414,3.4535086154937744,0.5982913374900818,6.5948662757873535,3.554063320159912,0.5940425395965576,0.9310638308525085,0.9753191471099854,8.36119270324707,0.007236171048134565,0.02450035186484456
2,1.3277000188827515,3.6597139835357666,0.5547038316726685,6.4798970222473145,3.5322177410125732,0.5838297605514526,0.9217021465301514,0.9651063680648804,8.255249977111816,0.0074102189391851425,0.021849357057362795
3,1.3082000017166138,3.8822999000549316,0.5138451457023621,6.374146938323975,3.5116477012634277,0.559148907661438,0.9165957570075989,0.9548935890197754,8.145054817199707,0.006768987979739904,0.02128623705357313
4,1.2896806001663208,4.119389057159424,0.47587332129478455,6.272952556610107,3.492936372756958,0.5438297986984253,0.9072340130805969,0.9438297748565674,8.034407615661621,0.0068504842929542065,0.021408057305961847
5,1.2723735570907593,4.369060039520264,0.4410177171230316,6.180308818817139,3.4767565727233887,0.525957465171814,0.8978723287582397,0.9395744800567627,7.92850923538208,0.006881284061819315,0.021393497940152884
6,1.2571216821670532,4.629142761230469,0.40960681438446045,6.09355354309082,3.4632256031036377,0.5123404264450073,0.8782978653907776,0.9378723502159119,7.828632354736328,0.0066693443804979324,0.02118609705939889
7,1.2443275451660156,4.897344589233398,0.3820704519748688,6.010883808135986,3.451796531677246,0.505531907081604,0.8672340512275696,0.9285106658935547,7.73292875289917,0.0067198388278484344,0.020921282935887575
8,1.233614206314087,5.171553134918213,0.35887354612350464,5.927608966827393,3.4414193630218506,0.49106383323669434,0.8595744967460632,0.9234042763710022,7.638486385345459,0.006807844154536724,0.021237189881503582
9,1.2239718437194824,5.450190544128418,0.34036383032798767,5.839316368103027,3.4309194087982178,0.4893617033958435,0.8553191423416138,0.9200000166893005,7.543262958526611,0.006988295819610357,0.02107736701145768
10,1.2142672538757324,5.732439041137695,0.32659921050071716,5.750961780548096,3.419524669647217,0.48680850863456726,0.8519148826599121,0.9191489219665527,7.447414875030518,0.006880758795887232,0.02102555986493826
11,1.2037599086761475,6.0181756019592285,0.31728672981262207,5.669709205627441,3.4072461128234863,0.4902127683162689,0.8527659773826599,0.9165957570075989,7.353636264801025,0.006806004326790571,0.020941762253642082
12,1.192341923713684,6.307600021362305,0.31187674403190613,5.59844446182251,3.394632339477539,0.49276596307754517,0.8570212721824646,0.9157446622848511,7.265270233154297,0.006780331954360008,0.020847600884735584
13,1.1804075241088867,6.600808143615723,0.3097110390663147,5.534082412719727,3.382114887237549,0.48680850863456726,0.864680826663971,0.9200000166893005,7.183434009552002,0.00612461706623435,0.01777741312980652
14,1.168442964553833,6.897610187530518,0.31011781096458435,5.4753241539001465,3.3697609901428223,0.4902127683162689,0.8723404407501221,0.9225531816482544,7.106493949890137,0.00612980080768466,0.01801431318745017
15,1.1567261219024658,7.197610855102539,0.31244000792503357,5.420889377593994,3.357616901397705,0.49191489815711975,0.8765957355499268,0.9217021465301514,7.032436370849609,0.006185037083923817,0.018042017705738544
16,1.1454120874404907,7.500310897827148,0.31604117155075073,5.370265960693359,3.346036434173584,0.4953191578388214,0.8851063847541809,0.9242553114891052,6.9612274169921875,0.006264218129217625,0.018036638386547565
17,1.1347806453704834,7.8050947189331055,0.3203200399875641,5.320171356201172,3.335521936416626,0.5021276473999023,0.8893616795539856,0.9276595711708069,6.89449405670166,0.006212911102920771,0.017945371102541685
18,1.1252186298370361,8.111205101013184,0.324735164642334,5.2733025550842285,3.32641339302063,0.5029787421226501,0.8944680690765381,0.9310638308525085,6.833921432495117,0.006178420037031174,0.01797321392223239
19,1.1169774532318115,8.417804718017578,0.3288271129131317,5.23111629486084,3.3188185691833496,0.5089361667633057,0.8978723287582397,0.9336169958114624,6.780639171600342,0.006316601298749447,0.01821206323802471
20,1.110072374343872,8.724061965942383,0.33223769068717957,5.194422721862793,3.3126437664031982,0.5140425562858582,0.9012765884399414,0.9353191256523132,6.734933376312256,0.0062799048610031605,0.01823185384273529
