iteration,loss,lengthscale,likelyhood_noise,val_MAE,val_NLL,val_PICP50,val_PICP90,val_PICP95,val_RMSE,it_time_training,it_time
0,1.9839106321334838,1.9796136617660522,0.9611808061599731,0.6569880247116089,1.2846794128417969,0.6150885224342346,0.9499614834785461,0.9722864031791687,0.8306780457496643,0.856194116990082,0.9159610019996762
1,1.749419617652893,2.1228294372558594,1.1950751543045044,0.6240332126617432,1.272221565246582,0.6027713418006897,0.9561200737953186,0.986143171787262,0.8036810755729675,0.7377586999791674,0.7735160309821367
2,1.5562488317489624,2.6984877586364746,1.31965172290802,0.5888553261756897,1.2474172115325928,0.6882216930389404,0.9661278128623962,0.9907621145248413,0.7592889070510864,0.543851241003722,0.5783548000035807
3,1.470081639289856,3.403164863586426,1.324712872505188,0.5614169836044312,1.215752124786377,0.7274826765060425,0.9715165495872498,0.9892224669456482,0.7269287705421448,0.5424539329833351,0.5767161349940579
4,1.4076632976531982,4.101475238800049,1.2369948625564575,0.5546652674674988,1.1820898056030273,0.7105465531349182,0.9699769020080566,0.9846035242080688,0.7155958414077759,0.5426296070218086,0.576860168017447
5,1.3579951763153075,4.775143146514893,1.0911256074905396,0.5516778826713562,1.1435472965240479,0.6936104893684387,0.960739016532898,0.9807544350624084,0.7099994421005249,0.5434661729959771,0.5780918860109523
6,1.306083369255066,5.373898506164551,0.9237842559814453,0.5459848046302795,1.1077200174331665,0.6443418264389038,0.9430330991744995,0.9692071080207825,0.7081806063652039,0.546908017975511,0.5815184399834834
7,1.2753949165344238,5.8952412605285645,0.7671076059341431,0.546563446521759,1.0810896158218384,0.5989222526550293,0.9199383854866028,0.9584295749664307,0.707077145576477,0.5439636250084732,0.5782662960118614
8,1.2363690614700318,6.331075668334961,0.6481788158416748,0.5463792681694031,1.070151448249817,0.556581974029541,0.9030023217201233,0.9430330991744995,0.7067263722419739,0.5449629099748563,0.5796653899888042
9,1.232006311416626,6.709558963775635,0.5726649165153503,0.5523428916931152,1.0787196159362793,0.5157813429832458,0.8914549946784973,0.9291762709617615,0.7117552757263184,0.5439253890071996,0.5784687889972702
10,1.235862398147583,7.019207000732422,0.5512243509292603,0.5442654490470886,1.0696697235107422,0.5088529586791992,0.8852964043617249,0.9284064769744873,0.7045982480049133,0.5424245379981585,0.5769504820054863
11,1.2427939891815185,7.235990047454834,0.5675904154777527,0.5433721542358398,1.070751667022705,0.5304080247879028,0.8891454935073853,0.9276366233825684,0.7061154842376709,0.549068389023887,0.583207747025881
12,1.2398355960845948,7.375672340393066,0.605649471282959,0.5447127819061279,1.0699117183685303,0.5458044409751892,0.8999230265617371,0.937644362449646,0.706760048866272,0.5430749460065272,0.5775759610114619
13,1.2413905620574952,7.503137588500977,0.6411316394805908,0.5418855547904968,1.0656496286392212,0.5542725324630737,0.9099307060241699,0.9468821883201599,0.7036871314048767,0.5427352859987877,0.5773105070111342
14,1.227522039413452,7.595892906188965,0.6631171107292175,0.5471629500389099,1.0715430974960327,0.5504233837127686,0.9060816168785095,0.9476520419120789,0.7074218392372131,0.5421491339802742,0.5766150249983184
15,1.2259138345718383,7.67050313949585,0.6571747064590454,0.538906455039978,1.066249132156372,0.5558121800422668,0.912240207195282,0.9468821883201599,0.7034469842910767,0.5430972400063183,0.5772478280123323
16,1.2282556295394897,7.739912033081055,0.641615629196167,0.5493091344833374,1.0749510526657104,0.5473440885543823,0.9037721157073975,0.9407236576080322,0.710353672504425,0.5437918620009441,0.5782766579941381
17,1.22373628616333,7.8579230308532715,0.6231321096420288,0.5451347827911377,1.0647989511489868,0.5250192284584045,0.9006928205490112,0.9430330991744995,0.7032788991928101,0.5427115059865173,0.5773470419808291
18,1.2231117248535157,7.929845809936523,0.6120575666427612,0.5432131886482239,1.0656819343566895,0.5558121800422668,0.9037721157073975,0.9399538040161133,0.7039318680763245,0.5457814869878348,0.580081299005542
19,1.2242823839187622,8.000564575195312,0.6096022129058838,0.5341014862060547,1.061193585395813,0.5442647933959961,0.898383378982544,0.9384141564369202,0.7008087635040283,0.5429873999964911,0.5772045589983463
20,1.2284526348114013,8.075591087341309,0.615487813949585,0.5437895059585571,1.0676192045211792,0.5419553518295288,0.9022324681282043,0.9453426003456116,0.7053322792053223,0.5450354240019806,0.5796150179812685
21,1.2274835348129272,8.187929153442383,0.6242185235023499,0.5508089065551758,1.073314905166626,0.5250192284584045,0.9053117632865906,0.9399538040161133,0.7093204259872437,0.5428946930042002,0.5775172559951898
22,1.2236812114715576,8.249415397644043,0.6298004984855652,0.5377787351608276,1.0624021291732788,0.5581216216087341,0.9006928205490112,0.9453426003456116,0.7015067934989929,0.5426944319915492,0.5769293670018669
23,1.2254675149917602,8.320440292358398,0.6266005635261536,0.5417829751968384,1.0633435249328613,0.5396459102630615,0.9060816168785095,0.9468821883201599,0.7022733688354492,0.5430698349955492,0.5775180369964801
24,1.2284479856491088,8.372432708740234,0.6243095397949219,0.544651985168457,1.064068078994751,0.5481139421463013,0.9022324681282043,0.9438029527664185,0.7028923034667969,0.5528333670226857,0.5872778769989964
25,1.2229518651962281,8.435547828674316,0.6223970651626587,0.5387749671936035,1.0591977834701538,0.5404157042503357,0.9083910584449768,0.9399538040161133,0.6995052099227905,0.5425726599933114,0.5774114819942042
26,1.219271969795227,8.488161087036133,0.6200472712516785,0.5351800918579102,1.0591052770614624,0.5481139421463013,0.9053117632865906,0.9430330991744995,0.6992483735084534,0.5430790999962483,0.5773268990160432
